146972169
146968834
146966484
146964280
146962376
146961925
146961889
146961820
146961198
146960061
146960036
146959190
146958751
146958208
146958163
146957859
146957853
146957596
146957206
146957139
146957090
146956862
146956498
146956208
146956121
146955960
146955806
146955785
146955767
146955740
146955658
146955514
146955374
146955117
146955045
146954933
146954723
146954635
146954624
146954517
146954350
146954312
146954295
146954128
146953974
146953688
146953632
146953526
146953504
146953439
146953342
146952988
146952016
146950784
146950582
146949244
146949034
146949026
146940551
